timestep,ue_id,x,y,z,vx,vy,vz,rsrp_bs_0,sinr_bs_0,rsrp_bs_1,sinr_bs_1,rsrp_bs_2,sinr_bs_2,rsrp_bs_3,sinr_bs_3
121,0,267.8,92.26369509020122,1.5,1.8000000000000114,-0.4082094906325011,0.0,-78.3124214781651,7.931623825949337,-80.43481696325377,6.380812781395726,-81.78196000408248,5.347131135395806,-87.44665396528048,1.1522872484426359
122,0,269.6,91.87317268941152,1.5,1.799999999999983,-0.3725862797652155,0.0,-78.3667068213146,8.246470079432969,-78.21512655776074,9.844248790079144,-81.00907292035778,6.428535104443091,-88.56395895785553,-0.6671310744891321
123,0,271.4,91.5185225306708,1.5,1.8000000000000114,-0.33648788180824596,0.0,-77.1015707489995,7.744566837593567,-80.49948736246957,5.9525017261784905,-81.38099333277434,4.700678963085074,-88.92942943102375,-1.2239728989752987
124,0,273.20000000000005,91.20019692579503,1.5,1.8000000000000114,-0.29996033574261105,0.0,-77.83111391078018,7.645527282797755,-80.51143362761012,5.9915571005764745,-81.24928930603734,6.141450224149551,-88.65030350954059,-0.6527805824137175
125,0,275.0,90.91860185918557,1.5,1.799999999999983,-0.26305022787396837,0.0,-78.50442995331487,8.145456798956344,-79.09841473211209,7.465292577352816,-81.79757994159854,6.059341118110359,-88.25225484117674,-1.976977888928401
126,0,276.8,90.67409647004709,1.5,1.8000000000000114,-0.22580463241757798,0.0,-77.27493488895364,7.487728031199339,-78.83167609348455,9.857935862195665,-82.91045326742643,4.281859040160525,-88.8547115349543,-0.7745446876758237
127,0,278.6,90.46699259435042,1.5,1.799999999999983,-0.18827105146107925,0.0,-80.55445279504602,4.0431599207145155,-79.20799800464619,7.497124388114372,-83.0095196899543,2.5524497798988284,-87.23174773761347,0.35128589392813303
128,0,280.4,90.29755436712493,1.5,1.8000000000000114,-0.15049735438147138,0.0,-79.99151483667096,5.329005216621768,-81.76605681998643,3.5724931265595092,-80.29701037755495,6.312569174855083,-86.51783858514624,0.9810228658949338
129,0,282.20000000000005,90.16599788558747,1.5,1.8000000000000114,-0.11253171679381069,0.0,-80.43043956899022,5.312687693451825,-79.09439716255991,7.468464650752555,-81.3359470983552,5.842570759365993,-89.2648854535646,-1.1466278557739127
130,0,284.0,90.07249093353731,1.5,1.799999999999983,-0.0744225591091805,0.0,-79.87993860283473,5.111727966614389,-80.97696746210256,4.407889469559276,-81.641465564071,3.3183434529367375,-87.29666534555632,-1.6274768489470126
131,0,285.8,90.01715276736911,1.5,1.8000000000000114,-0.036218484780555116,0.0,-81.15671575049595,4.810110232883362,-79.44827483898774,5.7245788082007785,-80.83743465596652,4.643602077047364,-87.5567679117963,-2.023148028283824
132,0,287.6,90.0000539639762,1.5,1.799999999999983,0.0020317816847779113,0.0,-78.83396876781079,6.682724244195419,-81.43293615611314,4.752904668020387,-79.81441772703538,7.107963747446395,-86.84862355878195,0.3640970778795601
133,0,289.4,90.02121633073867,1.5,1.8000000000000114,0.04027945686729595,0.0,-79.9532321076567,5.485774013976579,-79.18175146886404,6.200650504555914,-80.47178954583184,5.847677167793988,-87.23910479217298,-0.37011580098122526
134,0,291.20000000000005,90.08061287771079,1.5,1.8000000000000114,0.0784757606523101,0.0,-81.54093074455481,3.6090994436050536,-80.6771718159035,4.806344904408534,-81.39455972888902,4.922892735270885,-88.93258876264001,-2.040475704870693
135,0,293.0,90.17816785204329,1.5,1.799999999999983,0.11657197844290579,0.0,-81.08306605343986,5.434056484900156,-81.23936206503747,3.940421601996948,-79.05397092813872,8.308514733508382,-88.66736742922771,-2.3992553101843552
136,0,294.8,90.3137568345966,1.5,1.8000000000000114,0.1545195232893235,0.0,-79.57559871903513,4.870770851694477,-78.8335994343673,6.517274029009625,-78.54787382747787,7.591685017480569,-87.08095456459888,-0.028994441294412643
137,0,296.6,90.48720689862193,1.5,1.799999999999983,0.19226999785548315,0.0,-79.0325706038359,3.9379824547524747,-79.38923564660925,5.950668387524059,-79.76593258800187,6.418008814224643,-85.84501337700112,1.3053254339043574
138,0,298.4,90.69829683030757,1.5,1.8000000000000114,0.22977525614375338,0.0,-77.72784238047053,8.099291641277246,-80.4040588002259,2.9701624015316046,-79.10662442571352,8.61587258509064,-89.6993815513943,-3.0228667248705383
139,0,300.20000000000005,90.94675741090944,1.5,1.8000000000000114,0.26698746489913816,0.0,-76.71199812251506,7.443511634484025,-77.91301455327462,7.473651694858356,-78.69939127320575,6.583349759914299,-86.58980366661648,-0.6224249927348782
140,0,302.0,91.23227176010585,1.5,1.799999999999983,0.30385916461455054,0.0,-79.79519882724901,4.798360800865729,-80.16943561736795,3.833915190745763,-78.7474369129147,5.971790379393538,-85.5389551560852,-1.1604847426047664
141,0,303.8,91.55447574013854,1.5,1.8000000000000114,0.340343330059504,0.0,-81.5629629945738,3.9852104747790746,-79.58744726364742,3.989361335877569,-79.27952878391339,6.328095972359906,-87.11146076298911,-0.5407487520693863
142,0,305.6,91.91295842022485,1.5,1.8000000000000114,0.37639343025490746,0.0,-83.01619628839278,0.20351906965861155,-79.2877267250096,5.344158594758541,-79.21039174550172,6.3183784776947025,-86.22841252086093,0.597363011905819
143,0,307.40000000000003,92.30726260064836,1.5,1.799999999999983,0.4119634878174807,0.0,-80.21793293493941,3.290971719734248,-80.33761661334371,4.362577858040949,-79.21583564909682,5.457114306442687,-87.69265788858714,-1.4329381426715952
144,0,309.2,92.73688539585982,1.5,1.799999999999983,0.44700813759810387,0.0,-81.59541002636165,1.6501720073848147,-79.01142563679372,5.0277297006555655,-81.06630571801605,3.123607006717186,-86.95202410828401,-2.013137248434095
145,0,311.0,93.20127887584457,1.5,1.8000000000000114,0.48148268453942933,0.0,-81.19827671496282,2.7170325677703127,-80.19891281641029,5.027486930815572,-78.81775058432822,7.972422755815075,-88.71317782413598,-2.629936300914369
146,0,312.8,93.69985076493867,1.5,1.8000000000000114,0.5153431606788388,0.0,-81.51362937743819,3.420270029258863,-80.03396118654541,3.428240016270424,-81.1937537690826,3.941629455656402,-89.54007534041506,-3.40253986279968
147,0,314.6,94.23196519720224,1.5,1.8000000000000114,0.548546381224007,0.0,-81.0266494896433,4.013923170649409,-77.88533212293088,6.3062453605649615,-80.42749230814273,3.797512602753402,-85.553809122276,1.0507773791663033
148,0,316.40000000000003,94.79694352738669,1.5,1.799999999999983,0.5810499996297267,0.0,-79.65645676613079,5.232157245593407,-80.74903925940104,3.288261223608831,-77.81592627578782,7.6700477265067954,-87.82486829903733,-3.25607723316364
149,0,318.2,95.3940651964617,1.5,1.799999999999983,0.6128125616056153,0.0,-80.82447550459334,2.7664756693129853,-82.37487465081242,2.088031841073486,-78.27720671561232,6.336719223566183,-87.14673486853646,-2.1421511398598168
150,0,320.0,96.02256865059792,1.5,1.8000000000000114,0.6437935579858731,0.0,-81.27998642037717,1.653695560079978,-77.52503380151975,7.200133572568075,-77.40489606772117,7.047798833287719,-88.22053970765063,-2.5167931052176673
151,0,321.8,96.68165231243344,1.5,1.8000000000000114,0.6739534763935922,0.0,-82.40851120121191,2.484181890036239,-76.37705358400999,7.327525500944341,-79.41912604942202,5.645311582410789,-88.20496092592046,-3.1286282079108005
152,0,323.6,97.3704756033851,1.5,1.8000000000000114,0.7032538516339173,0.0,-83.25087988735368,1.2949915347061172,-79.9001826123809,5.205847913025626,-80.37820273719744,3.1684922681384915,-86.67727231280884,-2.611788675556541
153,0,325.40000000000003,98.08816001570128,1.5,1.799999999999983,0.7316573147515726,0.0,-81.89981451835395,3.471476317460615,-81.71525848811282,2.884308658729442,-79.18546738825872,5.648464918159522,-87.29931232223326,-2.07470605764928
154,0,327.2,98.83379023288825,1.5,1.799999999999983,0.7591276406901883,0.0,-81.4552383120904,4.196756358292154,-79.74046852504516,3.324488042101243,-78.67500369173105,7.384939569761851,-85.92489177653026,-0.6307046435251409
155,0,329.0,99.60641529708165,1.5,1.8000000000000114,0.7856297944929125,0.0,-79.34312471972824,5.9504419596744045,-79.68789534857517,3.359799556899247,-78.60222364835148,6.2842215336284255,-85.78953519036484,-0.9446456044650926
156,0,330.8,100.40504982187407,1.5,1.8000000000000114,0.8111299759850894,0.0,-81.38175632293223,4.507472107585796,-79.54864809197623,5.098725338967983,-77.23524517997842,6.967426773558296,-85.90117595500512,-1.0026818135030784
157,0,332.6,101.22867524905183,1.5,1.8000000000000114,0.8355956628821275,0.0,-80.43176287773899,5.136180427000587,-80.63295771904507,3.8966462723034634,-78.92693507953754,5.1674005128550675,-85.95298213378042,-1.4836510407112553
158,0,334.40000000000003,102.07624114763833,1.5,1.799999999999983,0.8589956522675521,0.0,-82.28270360302321,3.6343592099724673,-78.57748419883617,6.101658593631451,-77.96783154216095,6.206543124563532,-84.29858600548951,1.5190707470388334
159,0,336.2,102.94666655358694,1.5,1.799999999999983,0.8813001003884935,0.0,-83.17752768119324,1.8648316043865316,-78.61960172724044,6.181590579072049,-79.47261968717271,4.835725727245016,-87.4251267572541,-3.546547388428989
160,0,338.0,103.83884134841531,1.5,1.8000000000000114,0.902480560717656,0.0,-82.98534185035247,2.5944548223966555,-81.018414877746,4.053338131084857,-77.64103275236769,6.583326404867235,-86.16154895756054,-2.0627298262137685
161,0,339.8,104.75162767502225,1.5,1.8000000000000114,0.9225100202332186,0.0,-82.76865148072653,3.2335819537482657,-78.36235349696676,7.360638105554859,-78.07200407086842,7.208920492940237,-84.68752408241689,-0.1350051390607984
162,0,341.6,105.68386138888175,1.5,1.8000000000000114,0.9413629338706073,0.0,-79.41497746535036,7.211149101879183,-76.71465437786877,7.440536566145314,-78.86902988654357,4.319678303776525,-84.47994654215753,0.7475707231390908
163,0,343.40000000000003,106.63435354276346,1.5,1.799999999999983,0.9590152571020099,0.0,-83.02515814449069,2.757623043157081,-78.948319459675,5.2427979054301455,-78.14499352357785,7.153342600123081,-87.65367712493315,-4.340985458329791
164,0,345.2,107.60189190308577,1.5,1.799999999999983,0.9754444766021919,0.0,-81.10326068686062,5.542301513303033,-79.53665136960768,4.807186433055234,-77.97500647874863,6.369417909437893,-86.27208442720736,-2.8178516112310605
165,0,347.0,108.58524249596785,1.5,1.8000000000000114,0.9906296389613374,0.0,-83.26252215321608,2.88666964326032,-79.27993473437762,6.264431510470998,-77.9694617592507,7.025585943707242,-84.21674761779926,-1.3469179323325329
166,0,348.8,109.58315118100845,1.5,1.8000000000000114,1.0045513774085748,0.0,-81.13029856369457,5.27273401952727,-78.34946064030235,8.059137602381988,-75.41026044670039,8.432719640748186,-85.18557850997568,-0.6561997274789713
167,0,350.6,110.594345250785,1.5,1.8000000000000114,1.0171919365118924,0.0,-81.85504217447334,5.442394728555441,-81.14346950028309,4.027902820780234,-77.54394702869993,8.320246580952453,-85.50929175812874,-1.891843141973574
168,0,352.40000000000003,111.61753505403223,1.5,1.799999999999983,1.0285351948228296,0.0,-82.57337124867298,2.603887365596817,-78.84903587957957,4.773960273830635,-77.60781140142166,8.25219929649514,-85.95272482330937,-1.7337605278821546
169,0,354.2,112.65141564043066,1.5,1.799999999999983,1.0385666854374946,0.0,-82.50237240540578,3.3707463120424057,-79.49533870388754,4.877544960395154,-79.72082005591689,5.97790919857821,-86.09953068829994,-1.0237050923309514
170,0,356.0,113.69466842490722,1.5,1.8000000000000114,1.047273614447242,0.0,-83.3068864041938,2.556528317760349,-76.79079505805505,8.394075804677499,-78.16512670716581,5.626851690640632,-85.24015279553774,-1.180983332326996
171,0,357.8,114.74596286932514,1.5,1.8000000000000114,1.0546448772556758,0.0,-82.05317272651376,3.2678121787621146,-79.19961078329003,6.323909893609411,-77.29545981516297,8.449334149521153,-85.83549988507923,-1.046886317739215
172,0,359.6,115.80395817941857,1.5,1.8000000000000114,1.0606710727411865,0.0,-83.2013935758792,3.5820077137687636,-76.97266088981401,8.791588888575866,-77.69002327299927,7.797868052424015,-85.52997950738104,-1.1292445609602293
173,0,361.40000000000003,116.86730501480751,1.5,1.799999999999983,1.0653445152469274,0.0,-84.19273086935007,3.8699581791200712,-80.28332919303014,5.96227081207707,-75.09575433627393,8.871135094513349,-85.33041001325441,-0.11054596770017089
174,0,363.2,117.93464720991243,1.5,1.799999999999983,1.0686592443828928,0.0,-84.32175610966499,3.0491785700547416,-78.24012179196032,7.851165423556191,-76.83814829527489,8.484990722503,-86.18387707260814,-1.074379853031332
175,0,365.0,119.0046235035733,1.5,1.8000000000000114,1.0706110326276104,0.0,-82.64698844008583,5.243937760191955,-78.54890749390789,8.75902358592966,-74.98016699409902,10.749650712742108,-84.67672893915147,-0.4485111663278978
176,0,366.8,120.07586927516765,1.5,1.8000000000000114,1.071197390719881,0.0,-81.02468193940017,7.710977574517304,-79.9638443844446,6.093048345439142,-76.3380309030405,9.644536333788613,-81.76292469197361,2.9413176606630813
177,0,368.6,121.14701828501306,1.5,1.8000000000000114,1.070417570833456,0.0,-82.79273177302771,6.262627169296348,-78.69843677129043,7.339776747582947,-76.25292019933767,9.529767785056197,-87.33678866786565,-1.6003322391370078
178,0,370.40000000000003,122.21670441683456,1.5,1.799999999999983,1.0682725675308546,0.0,-83.19184837923244,4.871911154743013,-77.44821518615157,9.794067543826312,-76.28944840403051,9.690984588302683,-84.75963990568728,0.5235789473524004
179,0,372.2,123.28356342007477,1.5,1.799999999999983,1.0647651164948613,0.0,-82.77087931257358,6.553466094958983,-79.28538814264348,6.476784899981359,-76.0634586585955,10.972578010119094,-86.00440875920664,-2.0817997360871483
180,0,374.0,124.34623464982428,1.5,1.8000000000000114,1.0598996910395257,0.0,-81.61068128012924,6.82307282384147,-80.92253786324214,6.511432391647947,-73.89044364300304,13.060087271821114,-84.34271065485997,1.2980669754780412
181,0,375.8,125.40336280215382,1.5,1.8000000000000114,1.053682496405088,0.0,-82.97825787775224,4.826255787541401,-78.91041253635161,8.425038620532222,-78.62141431358751,5.16977694623027,-84.92283734384587,-0.5938674886990601
182,0,377.6,126.45359964263446,1.5,1.8000000000000114,1.0461214618438746,0.0,-83.79787999295161,4.31086189030508,-79.97127039839715,7.294674137957892,-78.12455719764672,7.82374605260975,-84.00730489525368,2.403827522932469
183,0,379.40000000000003,127.49560572584157,1.5,1.799999999999983,1.0372262305075566,0.0,-82.0400840728066,5.464690362285967,-79.30012494487286,9.483821202156571,-76.25930011789433,9.93064597478643,-83.45347124844045,2.7352903409287364
184,0,381.2,128.52805210364957,1.5,1.799999999999983,1.0270081471485,0.0,-82.91559441123793,5.16283138035762,-78.99015341488953,8.153410997786562,-75.47485912388026,9.566237232687538,-84.57545914061795,1.1179889328375407
185,0,383.0,129.54962202013857,1.5,1.8000000000000114,1.015480243651055,0.0,-81.64927042931505,6.947458346451226,-80.94398849273693,8.471809391836729,-74.54899955769197,12.091623175442795,-83.3899366818079,2.292934373845207
186,0,384.8,130.55901259095168,1.5,1.8000000000000114,1.0026572224109032,0.0,-83.33397099635071,6.280437724710228,-80.84301995631463,6.86829749928731,-74.69431468705152,12.993555472109234,-87.5033543786717,-2.014679016038795
187,0,386.6,131.55493646496038,1.5,1.8000000000000114,0.9885554375840258,0.0,-85.08448435847617,5.345987354080832,-78.33487553750689,8.656807778906558,-75.60809525841817,10.335879727935517,-82.72322722977813,3.5773567526145773
188,0,388.40000000000003,132.53612346611973,1.5,1.799999999999983,0.9731928742290705,0.0,-85.31777151176233,2.7063168346175788,-79.55187520566358,8.63618452138039,-73.80923572072068,13.397946466597825,-84.12305729728315,1.4427649698072331
189,0,390.2,133.50132221341852,1.5,1.799999999999983,0.9565891253696464,0.0,-81.75531093395514,7.7581904405819655,-82.01571797910061,5.371102158882348,-73.68106585707628,12.649323773945719,-83.22088389803447,2.937275785373052
190,0,392.0,134.44930171685903,1.5,1.8000000000000114,0.9387653670058711,0.0,-81.72804993317939,6.701374126393221,-78.01179673286012,9.746851366112505,-74.5817803881283,12.068567794082488,-85.91912649074749,0.8577196047521731
191,0,393.8,135.37885294743026,1.5,1.8000000000000114,0.9197443311069833,0.0,-84.07147200708651,5.625785433956987,-78.64453542709568,10.141613879509864,-73.53295622504926,14.961196275078647,-85.39300835796827,0.3485271886729851
192,0,395.6,136.288790379073,1.5,1.8000000000000114,0.8995502766196779,0.0,-84.37504528277759,4.886074788767497,-79.84798929555222,9.169401940461658,-74.246616978969,12.755153717998988,-84.16161041764974,1.6499325150655442
193,0,397.40000000000003,137.17795350066962,1.5,1.799999999999983,0.8782089585287736,0.0,-82.2202260531923,5.722227741657356,-80.59368721677991,7.581550957790946,-75.13336710568257,12.794709883435393,-84.29769054686386,1.1664073425420196
194,0,399.2,138.04520829613054,1.5,1.799999999999983,0.8557475950099871,0.0,-85.36071587283826,4.822861586941576,-78.0348586045532,11.523451413221046,-73.50814859113099,12.674278482047576,-83.87794233148672,1.8064787680216239
195,0,401.0,138.8894486906896,1.5,1.8000000000000114,0.8321948327165671,0.0,-85.16379470591345,3.819374173839255,-78.64511914359933,11.139789086296577,-74.09886957006842,15.189782463103173,-82.85647100485572,2.3342730218096164
196,0,402.8,139.70959796156367,1.5,1.8000000000000114,0.8075807102440677,0.0,-83.37554725264908,5.68311882791888,-76.23388733169713,13.859424094248965,-74.11619429106715,14.282125489107875,-86.21631744857956,1.1392524937459907
197,0,404.6,140.50461011117773,1.5,1.8000000000000114,0.7819366198199162,0.0,-84.67803539820686,3.9628955585400134,-78.61959083638898,10.828193360834772,-72.23655495844974,15.64875281222278,-82.86954783816488,5.468054915498316
198,0,406.40000000000003,141.2734712012035,1.5,1.799999999999983,0.7552952672665043,0.0,-84.26717522174924,4.709373673277474,-78.69149101109134,11.497882824874155,-76.83151838633434,11.772758556103883,-83.96819851213073,4.181548289405027
199,0,408.2,142.01520064571073,1.5,1.799999999999983,0.7276906302890467,0.0,-84.51322760487862,5.324588905193232,-79.3920454782563,8.27051200037273,-75.4781110723418,11.647546204947941,-84.16262437376616,1.6649827080500794
200,0,410.0,142.7288524617816,1.5,1.8000000000000114,0.6991579151412992,0.0,-83.96761913972493,5.364317993663221,-78.24864234234951,10.72679206651426,-75.0878038927559,14.21827347786965,-85.62333204613462,2.203726119043332
201,0,411.8,143.41351647599333,1.5,1.8000000000000114,0.6697335117243455,0.0,-82.73888648061744,6.987541540304799,-78.51771746667225,10.074826208951709,-73.98563338993569,14.21837210002476,-83.19421652396888,5.308782358791339
202,0,413.6,144.0683194852303,1.5,1.8000000000000114,0.6394549471759206,0.0,-84.37386132636891,5.351738954050285,-77.80675789956588,11.624827545055554,-73.7415800686116,14.65784094158186,-86.63467452792605,0.48250244574444584
203,0,415.40000000000003,144.69242637034517,1.5,1.799999999999983,0.6083608380091334,0.0,-83.76407672599571,6.693562995171789,-79.9773391055494,8.945293162272252,-75.13105158276318,13.133877981641929,-82.89954722905073,4.780452648295104
204,0,417.2,145.28504116124856,1.5,1.799999999999983,0.5764908408620357,0.0,-87.05079105454207,2.0337290923051343,-79.91903035569027,9.364831202379701,-74.39049067893518,13.894674917852209,-85.4080427443231,0.6993440607872006
205,0,419.0,145.84540805206925,1.5,1.8000000000000114,0.5438856019205645,0.0,-84.70236915407551,3.4252541133241663,-80.0180689986183,10.934761767755003,-74.12712656293948,15.265356002375235,-83.49329901055957,4.547032418123605
206,0,420.8,146.3728123650897,1.5,1.8000000000000114,0.5105867050793336,0.0,-85.70864777871707,4.397475080374077,-78.54254655401357,10.792294421232532,-70.03074127854546,19.093198725946873,-83.64043755508511,3.4470236054790186
207,0,422.6,146.8665814622279,1.5,1.8000000000000114,0.4766366189066673,0.0,-86.21175439094031,2.711685508102954,-77.74352594685355,12.074808435250539,-70.70275233461939,18.81553211450554,-82.03404625119597,6.173209874401095
208,0,424.40000000000003,147.32608560290302,1.5,1.799999999999983,0.44207864248124906,0.0,-85.85491322172871,4.154923386556347,-80.14389570114469,9.167384640422215,-73.24373250937607,15.818797911749604,-83.59202325265524,3.3134267443057857
209,0,426.2,147.7507387471904,1.5,1.799999999999983,0.4069568501695784,0.0,-85.25357657148689,4.0942841298258426,-80.15631320227556,9.40423294446667,-73.07026017975257,16.477373240912385,-84.15085398154822,4.542091935763313
210,0,428.0,148.13999930324218,1.5,1.8000000000000114,0.37131603541460834,0.0,-83.80459233210617,5.048354759322631,-79.32451503717391,10.176229992941106,-73.89680699645739,14.967353408331759,-83.86618533344728,5.3134775841175
211,0,429.8,148.49337081801963,1.5,1.8000000000000114,0.33520165360737053,0.0,-86.54594542335549,2.60158929747267,-80.05260866823409,9.791026097380199,-74.6907349768595,16.348958771165197,-81.67131941764904,6.160499472519362
212,0,431.6,148.81040261045692,1.5,1.8000000000000114,0.29865976411430495,0.0,-84.9676704231992,5.3665449850909095,-78.67292019137429,11.726463177153267,-72.42380654750262,15.628787673384995,-82.49590023612835,5.147928160370546
213,0,433.40000000000003,149.09069034624824,1.5,1.799999999999983,0.26173697153430453,0.0,-85.63514476192299,4.69926431041463,-82.57654772173659,8.1838340456898,-73.36284430368578,16.99810824337688,-83.5430710833156,3.3769589189825453
214,0,435.2,149.33387655352553,1.5,1.799999999999983,0.22448036626036583,0.0,-85.49662592000489,3.1259612148666127,-80.92677028936933,8.731957301066478,-72.14836222508983,18.33755127616242,-83.30510987623079,5.214360597258965
215,0,437.0,149.53965107876897,1.5,1.8000000000000114,0.18693746442176007,0.0,-83.94895392977165,4.635702919650974,-80.93515037010275,8.909406403096032,-73.84711001962775,14.896157605401473,-84.84326672022152,3.5078842387270996
216,0,438.8,149.70775148236905,1.5,1.8000000000000114,0.14915614728316484,0.0,-84.5549435063446,4.647480914629597,-82.8433606510986,5.5641830790425395,-72.7207159669133,18.515043496697704,-82.43800710691585,5.217310173407002
217,0,440.6,149.8379633733353,1.5,1.8000000000000114,0.11118460017800658,0.0,-83.64380228220418,3.9018899484450946,-81.27907783939604,7.927724260558303,-71.5066086451208,18.763340487482573,-84.957740279251,4.376215431356799
218,0,442.40000000000003,149.93012068272506,1.5,1.799999999999983,0.07307125105421619,0.0,-85.48167015748128,2.8840246422646674,-81.28571316621957,8.686183746012206,-71.12323374531489,19.14226809340938,-81.88587627899211,6.796626247309537
219,0,444.2,149.98410587544373,1.5,1.799999999999983,0.034864708710486525,0.0,-86.17856963137315,1.7736041977996364,-80.49464254668916,9.354212312581723,-70.93854290066068,18.581279028694563,-82.5760645773427,5.672133017613268
220,0,446.0,149.99985010014603,1.5,1.8000000000000114,-0.003386299198311349,0.0,-85.65884290283564,2.435771484963681,-78.98446823315622,10.27134296776709,-72.9000238524416,16.42617073736021,-79.80877767476409,8.917877367716944
221,0,447.8,149.9773332770471,1.5,1.8000000000000114,-0.041632988307028995,0.0,-85.14559586903644,1.8992179279887473,-80.68167296298407,9.038630576351013,-70.1648655075759,19.163905646982528,-83.93634632641923,6.147616462131738
222,0,449.6,149.91658412353198,1.5,1.8000000000000114,-0.07982657975856,0.0,-85.2706970889989,1.0349833311068444,-81.6929566070904,7.629940215783526,-72.02495485848726,17.773851089078324,-82.68282059129884,7.078005562364127
223,0,451.40000000000003,149.81768011753,1.5,1.799999999999983,-0.1179183624152671,0.0,-86.82946515616439,-1.0464733553186005,-80.59345846748171,9.210819267418582,-70.17870293502777,20.412496151035338,-80.34552647482484,8.875321078516901
224,0,453.2,149.68074739870144,1.5,1.799999999999983,-0.15585975498382254,0.0,-85.46485546512385,0.9452979998794735,-79.33593763002597,9.648224751597205,-70.82363069409226,18.76936500307517,-81.01807810817989,8.843195298687258
225,0,455.0,149.50596060756234,1.5,1.8000000000000114,-0.19360236797460573,0.0,-85.34445072161634,1.4544137938101949,-81.8365781390385,6.5353266574086595,-72.33466825272868,16.355696842539643,-83.22792800513672,5.24508876982126
226,0,456.8,149.29354266275223,1.5,1.8000000000000114,-0.23109806541647515,0.0,-82.64188380596933,4.150600044645151,-81.82919757492705,6.995139790082432,-70.93412224832846,19.11046752633474,-82.06892041657993,7.389033844264216
227,0,458.6,149.0437644767294,1.5,1.8000000000000114,-0.26829902624804447,0.0,-83.45482232060161,4.983148679390685,-80.13787904678661,5.968202397670611,-69.987640576964,20.093894897681295,-82.28099622288852,7.293717832837235
228,0,460.40000000000003,148.75694461025614,1.5,1.799999999999983,-0.30515780530757297,0.0,-86.77477538697387,0.8596993450855357,-81.14611392564579,7.501626958463334,-69.56182364631239,20.26022529060753,-81.89129562685339,7.208919318944459
229,0,462.2,148.43344886611425,1.5,1.799999999999983,-0.3416273938432681,0.0,-86.13926442147933,-0.2969909185447164,-80.1758786391603,5.133983724292339,-70.33802667281836,19.504655596852746,-83.01486657092232,6.823198569306095
230,0,464.0,148.0736898225696,1.5,1.8000000000000114,-0.37766127946702,0.0,-87.59373865420912,-0.8401617480752568,-81.04223857599247,5.691341132211457,-68.20260253054305,20.76928540205178,-82.23102938182996,6.642292136749834
231,0,465.8,147.6781263071802,1.5,1.8000000000000114,-0.41321350547521263,0.0,-86.58935281640879,-0.574522825050972,-80.25723764238397,8.097204891082383,-68.7043850786202,19.677930880391248,-83.9895175547142,5.918314527883456
232,0,467.6,147.24726281161918,1.5,1.8000000000000114,-0.44823872946062693,0.0,-85.5443763450135,0.43574259450012914,-82.41502709582986,5.83795111109098,-70.0951845786707,18.267332164238454,-81.85835890966746,8.079743050429524
233,0,469.40000000000003,146.78164884825895,1.5,1.799999999999983,-0.4826922811411265,0.0,-84.5183873254508,1.707045652692285,-81.26142164778088,5.555105089485829,-68.76242289006773,18.912700585877182,-81.42980474172333,5.724061534408152
234,0,471.2,146.28187824933693,1.5,1.799999999999983,-0.5165302193309032,0.0,-86.88234256098185,-0.4374232594681411,-81.57398306506775,5.476252781090036,-67.21943430067898,21.87508354835536,-82.19275303578675,8.23242520822769
235,0,473.0,145.74858840959715,1.5,1.8000000000000114,-0.5497093879819204,0.0,-86.83417852065601,-1.2803517546716334,-82.854669555519,5.733411606747771,-67.06740544531577,21.68749796767088,-83.80865607410743,3.2059045555155277
236,0,474.8,145.1824594733731,1.5,1.8000000000000114,-0.5821874712241737,0.0,-88.66745057245097,-2.1118597581182486,-83.34639314389214,3.628400421447686,-70.77676101999386,17.60506152832518,-80.63585422662904,8.298145683942597
237,0,476.6,144.5842134671488,1.5,1.8000000000000114,-0.6139230473341826,0.0,-86.32715338929599,-1.6529209481101994,-80.72207818378358,8.303642448396792,-70.3019945462004,15.975139749813579,-81.33693881104979,8.878849199705865
238,0,478.40000000000003,143.95461337870472,1.5,1.799999999999983,-0.6448756415632317,0.0,-87.44786114100968,-1.967375861637489,-82.04098117411519,5.057593231238571,-67.29976423849686,20.247724566340388,-82.59866856623512,6.5062511211016405
239,0,480.2,143.29446218402234,1.5,1.7999999999999545,-0.6601511946823848,0.0,-86.84906903474408,0.5968192855113261,-82.92150648893873,4.373481396290376,-70.24838258673704,19.09348358792811,-82.01808342879603,6.125608710241003
